01.01;06:41:43;18:18:04;11:36:20
02.01;06:42:07;18:18:35;11:36:28
03.01;06:42:30;18:19:06;11:36:35
04.01;06:42:52;18:19:38;11:36:45
05.01;06:43:14;18:20:09;11:36:54
06.01;06:43:35;18:20:40;11:37:04
07.01;06:43:55;18:21:11;11:37:15
08.01;06:44:15;18:21:42;11:37:26
09.01;06:44:34;18:22:13;11:37:38
10.01;06:44:52;18:22:43;11:37:51
11.01;06:45:09;18:23:14;11:38:04
12.01;06:45:25;18:23:44;11:38:17
13.01;06:45:41;18:24:14;11:38:32
14.01;06:45:56;18:24:43;11:38:47
15.01;06:46:10;18:25:13;11:39:02
16.01;06:46:23;18:25:41;11:39:18
17.01;06:46:35;18:26:10;11:39:34
18.01;06:46:46;18:26:38;11:39:52
19.01;06:46:56;18:27:06;11:40:09
20.01;06:47:06;18:27:33;11:40:26
21.01;06:47:14;18:28:00;11:40:45
22.01;06:47:22;18:28:27;11:41:04
23.01;06:47:28;18:28:52;11:41:23
24.01;06:47:34;18:29:18;11:41:43
25.01;06:47:38;18:29:43;11:42:03
26.01;06:47:42;18:30:07;11:42:24
27.01;06:47:45;18:30:31;11:42:45
28.01;06:47:46;18:30:54;11:43:07
29.01;06:47:47;18:31:17;11:43:28
30.01;06:47:47;18:31:39;11:43:51
31.01;06:47:46;18:32:00;11:44:13
01.02;06:47:43;18:32:21;11:44:37
02.02;06:47:40;18:32:41;11:45:00
03.02;06:47:36;18:33:00;11:45:23
04.02;06:47:31;18:33:19;11:45:48
05.02;06:47:25;18:33:37;11:46:12
06.02;06:47:18;18:33:55;11:46:36
07.02;06:47:09;18:34:12;11:47:01
08.02;06:47:00;18:34:28;11:47:26
09.02;06:46:50;18:34:43;11:47:52
10.02;06:46:39;18:34:58;11:48:18
11.02;06:46:28;18:35:12;11:48:44
12.02;06:46:15;18:35:25;11:49:10
13.02;06:46:01;18:35:38;11:49:37
14.02;06:45:46;18:35:50;11:50:02
15.02;06:45:31;18:36:02;11:50:30
16.02;06:45:15;18:36:12;11:50:57
17.02;06:44:57;18:36:22;11:51:25
18.02;06:44:39;18:36:32;11:51:51
19.02;06:44:20;18:36:41;11:52:19
20.02;06:44:01;18:36:49;11:52:47
21.02;06:43:40;18:36:56;11:53:15
22.02;06:43:19;18:37:03;11:53:44
23.02;06:42:57;18:37:10;11:54:12
24.02;06:42:34;18:37:15;11:54:41
25.02;06:42:11;18:37:20;11:55:09
26.02;06:41:46;18:37:25;11:55:38
27.02;06:41:21;18:37:29;11:56:06
28.02;06:40:56;18:37:32;11:56:36
01.03;06:40:30;18:37:35;11:57:05
02.03;06:40:03;18:37:38;11:57:34
03.03;06:39:35;18:37:40;11:58:03
04.03;06:39:08;18:37:41;11:58:32
05.03;06:38:39;18:37:42;11:59:02
06.03;06:38:10;18:37:43;11:59:32
07.03;06:37:40;18:37:43;12:00:01
08.03;06:37:10;18:37:43;12:00:31
09.03;06:36:40;18:37:42;12:01:01
10.03;06:36:09;18:37:41;12:01:31
11.03;06:35:38;18:37:40;12:02:00
12.03;06:35:06;18:37:38;12:02:31
13.03;06:34:34;18:37:36;12:03:01
14.03;06:34:02;18:37:34;12:03:30
15.03;06:33:29;18:37:31;12:04:01
16.03;06:32:57;18:37:28;12:04:31
17.03;06:32:24;18:37:25;12:05:01
18.03;06:31:50;18:37:22;12:05:31
19.03;06:31:17;18:37:19;12:06:02
20.03;06:30:43;18:37:15;12:06:32
21.03;06:30:09;18:37:12;12:07:02
22.03;06:29:36;18:37:08;12:07:31
23.03;06:29:02;18:37:04;12:08:02
24.03;06:28:28;18:37:01;12:08:32
25.03;06:27:54;18:36:57;12:09:02
26.03;06:27:20;18:36:53;12:09:32
27.03;06:26:46;18:36:49;12:10:03
28.03;06:26:12;18:36:45;12:10:33
29.03;06:25:38;18:36:41;12:11:02
30.03;06:25:04;18:36:37;12:11:32
31.03;06:24:30;18:36:34;12:12:03
01.04;06:23:57;18:36:30;12:12:32
02.04;06:23:24;18:36:27;12:13:02
03.04;06:22:51;18:36:24;12:13:32
04.04;06:22:18;18:36:20;12:14:02
05.04;06:21:45;18:36:17;12:14:31
06.04;06:21:13;18:36:15;12:15:01
07.04;06:20:41;18:36:12;12:15:30
08.04;06:20:09;18:36:10;12:16:00
09.04;06:19:38;18:36:08;12:16:29
10.04;06:19:07;18:36:06;12:16:58
11.04;06:18:36;18:36:04;12:17:28
12.04;06:18:06;18:36:03;12:17:56
13.04;06:17:36;18:36:02;12:18:25
14.04;06:17:07;18:36:02;12:18:54
15.04;06:16:38;18:36:01;12:19:22
16.04;06:16:09;18:36:02;12:19:51
17.04;06:15:42;18:36:02;12:20:19
18.04;06:15:14;18:36:03;12:20:48
19.04;06:14:47;18:36:04;12:21:16
20.04;06:14:21;18:36:06;12:21:43
21.04;06:13:55;18:36:07;12:22:11
22.04;06:13:30;18:36:10;12:22:39
23.04;06:13:05;18:36:13;12:23:06
24.04;06:12:41;18:36:16;12:23:33
25.04;06:12:18;18:36:19;12:24:01
26.04;06:11:55;18:36:23;12:24:27
27.04;06:11:33;18:36:28;12:24:53
28.04;06:11:12;18:36:32;12:25:20
29.04;06:10:51;18:36:38;12:25:46
30.04;06:10:31;18:36:43;12:26:12
01.05;06:10:12;18:36:50;12:26:37
02.05;06:09:53;18:36:56;12:27:02
03.05;06:09:35;18:37:03;12:27:27
04.05;06:09:17;18:37:10;12:27:52
05.05;06:09:01;18:37:18;12:28:16
06.05;06:08:45;18:37:26;12:28:41
07.05;06:08:30;18:37:35;12:29:05
08.05;06:08:15;18:37:44;12:29:28
09.05;06:08:01;18:37:53;12:29:51
10.05;06:07:48;18:38:03;12:30:14
11.05;06:07:36;18:38:13;12:30:36
12.05;06:07:25;18:38:24;12:30:59
13.05;06:07:14;18:38:35;12:31:20
14.05;06:07:04;18:38:46;12:31:41
15.05;06:06:54;18:38:58;12:32:03
16.05;06:06:46;18:39:10;12:32:24
17.05;06:06:38;18:39:22;12:32:43
18.05;06:06:31;18:39:35;12:33:03
19.05;06:06:24;18:39:48;12:33:22
20.05;06:06:19;18:40:01;12:33:41
21.05;06:06:14;18:40:14;12:33:59
22.05;06:06:09;18:40:28;12:34:18
23.05;06:06:06;18:40:42;12:34:35
24.05;06:06:03;18:40:56;12:34:52
25.05;06:06:01;18:41:10;12:35:09
26.05;06:05:59;18:41:25;12:35:24
27.05;06:05:59;18:41:39;12:35:40
28.05;06:05:58;18:41:54;12:35:55
29.05;06:05:59;18:42:09;12:36:09
30.05;06:06:00;18:42:24;12:36:23
31.05;06:06:02;18:42:39;12:36:37
01.06;06:06:04;18:42:55;12:36:50
02.06;06:06:08;18:43:10;12:37:02
03.06;06:06:11;18:43:25;12:37:13
04.06;06:06:15;18:43:41;12:37:24
05.06;06:06:20;18:43:56;12:37:35
06.06;06:06:26;18:44:11;12:37:45
07.06;06:06:32;18:44:27;12:37:54
08.06;06:06:38;18:44:42;12:38:03
09.06;06:06:45;18:44:57;12:38:11
10.06;06:06:53;18:45:12;12:38:18
11.06;06:07:01;18:45:27;12:38:25
12.06;06:07:09;18:45:41;12:38:32
13.06;06:07:18;18:45:56;12:38:37
14.06;06:07:28;18:46:10;12:38:42
15.06;06:07:38;18:46:25;12:38:46
16.06;06:07:48;18:46:38;12:38:50
17.06;06:07:58;18:46:52;12:38:52
18.06;06:08:09;18:47:05;12:38:55
19.06;06:08:21;18:47:18;12:38:57
20.06;06:08:33;18:47:31;12:38:57
21.06;06:08:45;18:47:44;12:38:58
22.06;06:08:57;18:47:56;12:38:58
23.06;06:09:09;18:48:07;12:38:57
24.06;06:09:22;18:48:19;12:38:56
25.06;06:09:35;18:48:30;12:38:53
26.06;06:09:49;18:48:40;12:38:51
27.06;06:10:02;18:48:50;12:38:47
28.06;06:10:16;18:48:59;12:38:43
29.06;06:10:29;18:49:09;12:38:38
30.06;06:10:43;18:49:17;12:38:32
01.07;06:10:57;18:49:25;12:38:26
02.07;06:11:12;18:49:33;12:38:20
03.07;06:11:26;18:49:39;12:38:13
04.07;06:11:40;18:49:46;12:38:05
05.07;06:11:54;18:49:52;12:37:56
06.07;06:12:09;18:49:57;12:37:48
07.07;06:12:23;18:50:01;12:37:38
08.07;06:12:37;18:50:05;12:37:28
09.07;06:12:51;18:50:09;12:37:16
10.07;06:13:05;18:50:11;12:37:05
11.07;06:13:19;18:50:13;12:36:53
12.07;06:13:33;18:50:15;12:36:41
13.07;06:13:47;18:50:15;12:36:27
14.07;06:14:01;18:50:15;12:36:14
15.07;06:14:14;18:50:15;12:35:59
16.07;06:14:27;18:50:13;12:35:45
17.07;06:14:40;18:50:11;12:35:30
18.07;06:14:53;18:50:08;12:35:14
19.07;06:15:06;18:50:05;12:34:58
20.07;06:15:18;18:50:00;12:34:41
21.07;06:15:30;18:49:55;12:34:24
22.07;06:15:42;18:49:49;12:34:06
23.07;06:15:54;18:49:43;12:33:48
24.07;06:16:05;18:49:36;12:33:30
25.07;06:16:16;18:49:27;12:33:11
26.07;06:16:26;18:49:19;12:32:51
27.07;06:16:37;18:49:09;12:32:31
28.07;06:16:46;18:48:59;12:32:11
29.07;06:16:56;18:48:47;12:31:51
30.07;06:17:05;18:48:36;12:31:30
31.07;06:17:14;18:48:23;12:31:08
01.08;06:17:22;18:48:09;12:30:47
02.08;06:17:30;18:47:55;12:30:24
03.08;06:17:37;18:47:40;12:30:02
04.08;06:17:44;18:47:24;12:29:39
05.08;06:17:51;18:47:08;12:29:16
06.08;06:17:57;18:46:51;12:28:53
07.08;06:18:03;18:46:33;12:28:29
08.08;06:18:08;18:46:14;12:28:05
09.08;06:18:13;18:45:54;12:27:41
10.08;06:18:17;18:45:34;12:27:16
11.08;06:18:21;18:45:13;12:26:52
12.08;06:18:24;18:44:52;12:26:27
13.08;06:18:27;18:44:29;12:26:01
14.08;06:18:30;18:44:06;12:25:36
15.08;06:18:32;18:43:43;12:25:10
16.08;06:18:34;18:43:18;12:24:44
17.08;06:18:35;18:42:53;12:24:17
18.08;06:18:36;18:42:27;12:23:51
19.08;06:18:36;18:42:01;12:23:24
20.08;06:18:36;18:41:34;12:22:58
21.08;06:18:35;18:41:07;12:22:30
22.08;06:18:34;18:40:38;12:22:03
23.08;06:18:33;18:40:10;12:21:35
24.08;06:18:31;18:39:40;12:21:08
25.08;06:18:29;18:39:10;12:20:40
26.08;06:18:27;18:38:40;12:20:13
27.08;06:18:24;18:38:09;12:19:45
28.08;06:18:20;18:37:38;12:19:16
29.08;06:18:17;18:37:06;12:18:48
30.08;06:18:13;18:36:33;12:18:19
31.08;06:18:08;18:36:01;12:17:51
01.09;06:18:04;18:35:27;12:17:22
02.09;06:17:59;18:34:54;12:16:54
03.09;06:17:54;18:34:20;12:16:25
04.09;06:17:48;18:33:45;12:15:56
05.09;06:17:43;18:33:11;12:15:27
06.09;06:17:37;18:32:36;12:14:58
07.09;06:17:30;18:32:00;12:14:29
08.09;06:17:24;18:31:25;12:13:59
09.09;06:17:17;18:30:49;12:13:31
10.09;06:17:11;18:30:13;12:13:01
11.09;06:17:04;18:29:36;12:12:32
12.09;06:16:57;18:29:00;12:12:02
13.09;06:16:50;18:28:23;12:11:32
14.09;06:16:42;18:27:47;12:11:03
15.09;06:16:35;18:27:10;12:10:34
16.09;06:16:28;18:26:33;12:10:04
17.09;06:16:21;18:25:56;12:09:34
18.09;06:16:13;18:25:19;12:09:05
19.09;06:16:06;18:24:42;12:08:35
20.09;06:15:59;18:24:05;12:08:05
21.09;06:15:51;18:23:28;12:07:36
22.09;06:15:44;18:22:51;12:07:05
23.09;06:15:37;18:22:14;12:06:36
24.09;06:15:30;18:21:37;12:06:07
25.09;06:15:23;18:21:01;12:05:36
26.09;06:15:17;18:20:25;12:05:07
27.09;06:15:10;18:19:49;12:04:37
28.09;06:15:04;18:19:13;12:04:07
29.09;06:14:58;18:18:37;12:03:38
30.09;06:14:53;18:18:02;12:03:09
01.10;06:14:47;18:17:27;12:02:38
02.10;06:14:42;18:16:52;12:02:09
03.10;06:14:37;18:16:18;12:01:40
04.10;06:14:33;18:15:44;12:01:10
05.10;06:14:29;18:15:10;12:00:41
06.10;06:14:25;18:14:37;12:00:12
07.10;06:14:21;18:14:05;11:59:42
08.10;06:14:19;18:13:33;11:59:13
09.10;06:14:16;18:13:01;11:58:44
10.10;06:14:14;18:12:30;11:58:15
11.10;06:14:13;18:12:00;11:57:46
12.10;06:14:12;18:11:30;11:57:17
13.10;06:14:11;18:11:00;11:56:49
14.10;06:14:11;18:10:32;11:56:20
15.10;06:14:12;18:10:04;11:55:52
16.10;06:14:13;18:09:36;11:55:23
17.10;06:14:14;18:09:10;11:54:55
18.10;06:14:17;18:08:44;11:54:26
19.10;06:14:19;18:08:19;11:53:58
20.10;06:14:23;18:07:54;11:53:31
21.10;06:14:27;18:07:31;11:53:03
22.10;06:14:32;18:07:08;11:52:35
23.10;06:14:37;18:06:46;11:52:08
24.10;06:14:43;18:06:25;11:51:40
25.10;06:14:50;18:06:04;11:51:13
26.10;06:14:57;18:05:45;11:50:47
27.10;06:15:06;18:05:26;11:50:20
28.10;06:15:14;18:05:09;11:49:53
29.10;06:15:24;18:04:52;11:49:27
30.10;06:15:34;18:04:36;11:49:01
31.10;06:15:45;18:04:21;11:48:35
01.11;06:15:56;18:04:07;11:48:09
02.11;06:16:09;18:03:54;11:47:44
03.11;06:16:22;18:03:42;11:47:19
04.11;06:16:35;18:03:30;11:46:54
05.11;06:16:50;18:03:20;11:46:30
06.11;06:17:05;18:03:11;11:46:06
07.11;06:17:21;18:03:03;11:45:42
08.11;06:17:37;18:02:56;11:45:17
09.11;06:17:54;18:02:50;11:44:54
10.11;06:18:12;18:02:44;11:44:32
11.11;06:18:31;18:02:40;11:44:08
12.11;06:18:50;18:02:37;11:43:47
13.11;06:19:10;18:02:35;11:43:24
14.11;06:19:30;18:02:34;11:43:03
15.11;06:19:51;18:02:34;11:42:42
16.11;06:20:13;18:02:34;11:42:21
17.11;06:20:35;18:02:36;11:42:00
18.11;06:20:58;18:02:39;11:41:40
19.11;06:21:22;18:02:43;11:41:21
20.11;06:21:46;18:02:48;11:41:02
21.11;06:22:10;18:02:54;11:40:43
22.11;06:22:35;18:03:01;11:40:24
23.11;06:23:01;18:03:09;11:40:07
24.11;06:23:27;18:03:17;11:39:50
25.11;06:23:53;18:03:27;11:39:33
26.11;06:24:20;18:03:38;11:39:16
27.11;06:24:48;18:03:49;11:39:01
28.11;06:25:16;18:04:02;11:38:45
29.11;06:25:44;18:04:15;11:38:30
30.11;06:26:12;18:04:30;11:38:17
01.12;06:26:41;18:04:45;11:38:03
02.12;06:27:10;18:05:01;11:37:50
03.12;06:27:40;18:05:18;11:37:38
04.12;06:28:09;18:05:36;11:37:26
05.12;06:28:39;18:05:54;11:37:14
06.12;06:29:09;18:06:14;11:37:04
07.12;06:29:39;18:06:34;11:36:54
08.12;06:30:09;18:06:55;11:36:44
09.12;06:30:40;18:07:16;11:36:35
10.12;06:31:10;18:07:39;11:36:28
11.12;06:31:41;18:08:02;11:36:20
12.12;06:32:11;18:08:25;11:36:13
13.12;06:32:42;18:08:50;11:36:07
14.12;06:33:12;18:09:14;11:36:02
15.12;06:33:42;18:09:40;11:35:57
16.12;06:34:13;18:10:06;11:35:52
17.12;06:34:43;18:10:33;11:35:49
18.12;06:35:13;18:11:00;11:35:46
19.12;06:35:42;18:11:27;11:35:44
20.12;06:36:12;18:11:55;11:35:43
21.12;06:36:41;18:12:24;11:35:42
22.12;06:37:10;18:12:52;11:35:42
23.12;06:37:39;18:13:22;11:35:42
24.12;06:38:07;18:13:51;11:35:44
25.12;06:38:35;18:14:21;11:35:45
26.12;06:39:02;18:14:51;11:35:48
27.12;06:39:29;18:15:22;11:35:51
28.12;06:39:56;18:15:52;11:35:56
29.12;06:40:22;18:16:23;11:36:00
30.12;06:40:47;18:16:54;11:36:05
31.12;06:41:12;18:17:25;11:36:11
